image_id,source,pid,prolificId,condition,word,week,trialIndex,image_path,description,visible_text,recognizability,description_model,is_valid_image,width,height,embedding_row,generated_at
human__P022_week1_3,participant,P022,666d92377e3607bbf08ce90f,draw-no-ai,business,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/666d92377e3607bbf08ce90f/metaphor/3_business.png,A tree with a trunk and spreading branches has several dollar signs drawn on its canopy.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:06:54.277472+00:00
human__P023_week1_0,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,vision,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/0_vision.png,A paper airplane is shown in flight.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:06:59.459131+00:00
human__P023_week1_1,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,protection,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/1_protection.png,A small house with a peaked roof and a front door.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:00.279071+00:00
human__P023_week1_2,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,journey,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/2_journey.png,A staircase with several steps leading upward to the right.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:07:01.304695+00:00
human__P023_week1_4,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,accident,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/4_accident.png,A person rides a bicycle with the front wheel and handlebars visible.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:02.449539+00:00
human__P023_week1_5,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,energy,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/5_energy.png,A stick figure with a round head stands with arms outstretched and legs apart.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:03.514911+00:00
human__P023_week1_6,participant,P023,6678641343dea20a0ac43a02,draw-anti-ai,business,week1,6,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6678641343dea20a0ac43a02/metaphor/6_business.png,A bowl or basket with several vertical items inside it.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:04.868160+00:00
human__P024_week1_0,participant,P024,66880186d4635804ab560862,draw-ai-fewer,accident,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66880186d4635804ab560862/metaphor/0_accident.png,Two pickup trucks face each other with a small gap between them.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:18.501687+00:00
human__P024_week1_1,participant,P024,66880186d4635804ab560862,draw-ai-fewer,vision,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66880186d4635804ab560862/metaphor/1_vision.png,A stick figure stands beside a tall vertical curtain or wall while a sun with rays shines over a person or head shape on the right.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:19.640679+00:00
human__P024_week1_2,participant,P024,66880186d4635804ab560862,draw-ai-fewer,servant,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66880186d4635804ab560862/metaphor/2_servant.png,"A crowned stick figure stands on a slanted plank or seesaw above another stick figure below, who is inside a large hanging loop or basket.",,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:20.750215+00:00
human__P024_week1_3,participant,P024,66880186d4635804ab560862,draw-ai-fewer,contamination,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66880186d4635804ab560862/metaphor/3_contamination.png,A factory building with three smokestacks emits smoke above two doorways.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:22.172110+00:00
human__P026_week1_0,participant,P026,66928067261ded863ece488a,draw-no-ai,magic,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/0_magic.png,A paper airplane is flying through the air.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:07:23.222483+00:00
human__P026_week1_1,participant,P026,66928067261ded863ece488a,draw-no-ai,abyss,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/1_abyss.png,A row of flames burns in a fireplace or fire pit between two vertical walls or supports.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:24.272816+00:00
human__P026_week1_2,participant,P026,66928067261ded863ece488a,draw-no-ai,vision,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/2_vision.png,A pair of human eyes with eyebrows above them.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:25.324262+00:00
human__P026_week1_4,participant,P026,66928067261ded863ece488a,draw-no-ai,journey,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/4_journey.png,A person stands on a hill beside a tall pole while a sun shines above a wavy landscape.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:26.936263+00:00
human__P026_week1_5,participant,P026,66928067261ded863ece488a,draw-no-ai,contamination,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/5_contamination.png,A rectangular container or tray holds a few small objects or marks inside it.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:28.178432+00:00
human__P026_week1_6,participant,P026,66928067261ded863ece488a,draw-no-ai,protection,week1,6,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66928067261ded863ece488a/metaphor/6_protection.png,A simple cross symbol made of one vertical line intersecting one horizontal line.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:07:29.194336+00:00
human__P030_week1_1,participant,P030,66ed3470848a6d95128ef46e,draw-ai-many,business,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66ed3470848a6d95128ef46e/metaphor/0_business.png,A pie chart with one large slice and several smaller slices.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:08:53.398604+00:00
human__P030_week1_2,participant,P030,66ed3470848a6d95128ef46e,draw-ai-many,abyss,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66ed3470848a6d95128ef46e/metaphor/1_abyss.png,"A spiral galaxy with a bright central core and a curved arm, surrounded by a few small stars or spark marks.",,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:08:56.415100+00:00
human__P030_week1_3,participant,P030,66ed3470848a6d95128ef46e,draw-ai-many,portal,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66ed3470848a6d95128ef46e/metaphor/2_portal.png,A candle flame rises above a candle holder with rays around it.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:08:57.810358+00:00
human__P030_week1_5,participant,P030,66ed3470848a6d95128ef46e,draw-ai-many,contamination,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/66ed3470848a6d95128ef46e/metaphor/4_contamination.png,A sad person with a thought bubble above their head containing two scribbled shapes.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:08:58.947913+00:00
human__P032_week1_0,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,journey,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/0_journey.png,A rectangular container or frame contains several long diagonal bands running from the lower left toward the upper right.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:44.914863+00:00
human__P032_week1_1,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,protection,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/1_protection.png,A shield-shaped emblem divided into four sections by a vertical and horizontal line.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:45.727383+00:00
human__P032_week1_2,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,disease,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/2_disease.png,A cross-shaped sign or post with a long horizontal bar intersecting a vertical pole.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:46.696704+00:00
human__P032_week1_4,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,abyss,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/4_abyss.png,A large round fruit with a stem and several roots or tendrils extending from the bottom.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:47.818039+00:00
human__P032_week1_5,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,vision,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/5_vision.png,A stick figure person with a round face and raised arms stands below a smaller figure or head above.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:49.030317+00:00
human__P032_week1_6,participant,P032,6745d61c85294c5d2ed6bd5a,draw-ai-fewer,desire,week1,6,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/6745d61c85294c5d2ed6bd5a/metaphor/6_desire.png,A dollar sign is drawn with two vertical strokes crossing an S-shaped curve.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:50.080056+00:00
human__P033_week1_0,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,energy,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/0_energy.png,The sun shines down on a rectangular solar panel.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:56.945729+00:00
human__P033_week1_1,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,darkness,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/1_darkness.png,A bed sits between two floor lamps.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:09:58.017216+00:00
human__P033_week1_2,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,contamination,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/2_contamination.png,A person stands beside a large bag or container with a handle while a tangled mass spills out of it onto the ground.,,uncertain,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:09:59.258128+00:00
human__P033_week1_3,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,competition,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/3_competition.png,"Four stick figures stand or walk on three horizontal lanes beside a vertical sign reading ""FINISH"".",FINISH,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:01.342939+00:00
human__P033_week1_5,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,journey,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/5_journey.png,"A bus drives along a road past lane markings, with a tilted roadside sign beside it.",L+1B,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:02.622256+00:00
human__P033_week1_6,participant,P033,677032c3d1b8c0c020f8cd05,draw-anti-ai,struggle,week1,6,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677032c3d1b8c0c020f8cd05/metaphor/6_struggle.png,A stick figure person with arms raised over their head and one leg bent.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:03.671304+00:00
human__P034_week1_1,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,business,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/0_business.png,A rectangular banknote with a large oval portrait area in the center and a dollar sign with the number 1 on both sides.,$1|$1,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:09.015343+00:00
human__P034_week1_2,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,accident,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/1_accident.png,A hand with fingers spread open.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:10.465979+00:00
human__P034_week1_3,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,competition,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/2_competition.png,Two stick figures climb a steep hill toward a flag at the top.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:12.234886+00:00
human__P034_week1_4,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,vision,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/3_vision.png,An eye with a dark pupil and radiating eyelashes or light rays.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:13.692580+00:00
human__P034_week1_5,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,contamination,week1,5,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/4_contamination.png,A skull with crossed bones beneath it.,,clear,gpt-5.4-mini-2026-03-17,True,2000,2000,,2026-08-19T20:10:14.815432+00:00
human__P034_week1_7,participant,P034,677f7db201e76b344312e2bc,draw-anti-ai,energy,week1,7,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/677f7db201e76b344312e2bc/metaphor/6_energy.png,A flexed human arm with a bent elbow and clenched fist.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:16.294484+00:00
human__P035_week1_1,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,competition,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/0_competition.png,A numbered grid inside a rectangular board or calendar with the numbers 1 through 9 written in the cells.,1|2|3|4|5|6|7|8|9,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:17.487958+00:00
human__P035_week1_2,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,servant,week1,2,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/1_servant.png,A potted plant with two tall stems and starburst flowers or leaves growing from a container.,,uncertain,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:18.750464+00:00
human__P035_week1_3,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,control,week1,3,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/2_control.png,A video game handheld with two thumb sticks and a directional pad.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:20.820810+00:00
human__P035_week1_4,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,protection,week1,4,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/3_protection.png,A shield with a cross in the center.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:21.902089+00:00
human__P035_week1_6,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,struggle,week1,6,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/5_struggle.png,A stick figure person with a smiling face and raised arms stands upright.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:23.092936+00:00
human__P035_week1_7,participant,P035,678626e201ee6e1c46ce14a5,draw-no-ai,business,week1,7,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/678626e201ee6e1c46ce14a5/metaphor/6_business.png,A rising arrow points upward over a bar chart with several increasing vertical bars.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:10:24.385617+00:00
human__P038_week1_0,participant,P038,67dae998d8f2cfb8a8e3bf03,draw-no-ai,contamination,week1,0,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67dae998d8f2cfb8a8e3bf03/metaphor/0_contamination.png,A triangular tent sits on the ground with a small entrance opening on the left side.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:41.009979+00:00
human__P038_week1_1,participant,P038,67dae998d8f2cfb8a8e3bf03,draw-no-ai,magic,week1,1,/Users/fm/Documents/Github/figcreativity/scripts/data/week1/images/67dae998d8f2cfb8a8e3bf03/metaphor/1_magic.png,A wand or stick points toward a star-shaped burst with scattered sparkles around it.,,clear,gpt-5.4-mini-2026-03-17,True,2880,2880,,2026-08-19T20:11:42.071656+00:00
